devId,devName,kindName,roomId,openStart,openEnd,source_file
111488684,7F-B045,七层南侧,111488396,07:30,22:00,111488396.txt
111488685,7F-B046,七层南侧,111488396,07:30,22:00,111488396.txt
111488686,7F-B047,七层南侧,111488396,07:30,22:00,111488396.txt
111488687,7F-B048,七层南侧,111488396,07:30,22:00,111488396.txt
111488688,7F-B049,七层南侧,111488396,07:30,22:00,111488396.txt
111488689,7F-B050,七层南侧,111488396,07:30,22:00,111488396.txt
111488690,7F-B051,七层南侧,111488396,07:30,22:00,111488396.txt
111488691,7F-B052,七层南侧,111488396,07:30,22:00,111488396.txt
111488692,7F-B053,七层南侧,111488396,07:30,22:00,111488396.txt
111488693,7F-B054,七层南侧,111488396,07:30,22:00,111488396.txt
111488694,7F-B055,七层南侧,111488396,07:30,22:00,111488396.txt
111488695,7F-B056,七层南侧,111488396,07:30,22:00,111488396.txt
111488696,7F-B057,七层南侧,111488396,07:30,22:00,111488396.txt
111488697,7F-B058,七层南侧,111488396,07:30,22:00,111488396.txt
111488698,7F-B059,七层南侧,111488396,07:30,22:00,111488396.txt
111488699,7F-B060,七层南侧,111488396,07:30,22:00,111488396.txt
111488700,7F-B061,七层南侧,111488396,07:30,22:00,111488396.txt
111488701,7F-B062,七层南侧,111488396,07:30,22:00,111488396.txt
111488702,7F-B063,七层南侧,111488396,07:30,22:00,111488396.txt
111488703,7F-B064,七层南侧,111488396,07:30,22:00,111488396.txt
111488704,7F-B065,七层南侧,111488396,07:30,22:00,111488396.txt
111488705,7F-B066,七层南侧,111488396,07:30,22:00,111488396.txt
111488706,7F-B067,七层南侧,111488396,07:30,22:00,111488396.txt
111488707,7F-B068,七层南侧,111488396,07:30,22:00,111488396.txt
111488708,7F-B069,七层南侧,111488396,07:30,22:00,111488396.txt
111488709,7F-B070,七层南侧,111488396,07:30,22:00,111488396.txt
111488710,7F-B071,七层南侧,111488396,07:30,22:00,111488396.txt
111488711,7F-B072,七层南侧,111488396,07:30,22:00,111488396.txt
111488712,7F-B073,七层南侧,111488396,07:30,22:00,111488396.txt
111488713,7F-B074,七层南侧,111488396,07:30,22:00,111488396.txt
111488714,7F-B075,七层南侧,111488396,07:30,22:00,111488396.txt
111488715,7F-B076,七层南侧,111488396,07:30,22:00,111488396.txt
111488716,7F-B077,七层南侧,111488396,07:30,22:00,111488396.txt
111488717,7F-B078,七层南侧,111488396,07:30,22:00,111488396.txt
111488718,7F-B079,七层南侧,111488396,07:30,22:00,111488396.txt
111488719,7F-B080,七层南侧,111488396,07:30,22:00,111488396.txt
111488720,7F-B081,七层南侧,111488396,07:30,22:00,111488396.txt
111488721,7F-B082,七层南侧,111488396,07:30,22:00,111488396.txt
111488722,7F-B083,七层南侧,111488396,07:30,22:00,111488396.txt
111488723,7F-B084,七层南侧,111488396,07:30,22:00,111488396.txt
111488724,7F-B085,七层南侧,111488396,07:30,22:00,111488396.txt
111488725,7F-B086,七层南侧,111488396,07:30,22:00,111488396.txt
111488726,7F-B087,七层南侧,111488396,07:30,22:00,111488396.txt
111488727,7F-B088,七层南侧,111488396,07:30,22:00,111488396.txt
111488728,7F-B089,七层南侧,111488396,07:30,22:00,111488396.txt
111488729,7F-B090,七层南侧,111488396,07:30,22:00,111488396.txt
111488730,7F-B091,七层南侧,111488396,07:30,22:00,111488396.txt
111488731,7F-B092,七层南侧,111488396,07:30,22:00,111488396.txt
111488732,7F-B093,七层南侧,111488396,07:30,22:00,111488396.txt
111488733,7F-B094,七层南侧,111488396,07:30,22:00,111488396.txt
111488734,7F-B095,七层南侧,111488396,07:30,22:00,111488396.txt
111488735,7F-B096,七层南侧,111488396,07:30,22:00,111488396.txt
111488736,7F-B097,七层南侧,111488396,07:30,22:00,111488396.txt
111488737,7F-B098,七层南侧,111488396,07:30,22:00,111488396.txt
111488738,7F-B099,七层南侧,111488396,07:30,22:00,111488396.txt
111488739,7F-B100,七层南侧,111488396,07:30,22:00,111488396.txt
111488740,7F-B101,七层南侧,111488396,07:30,22:00,111488396.txt
111488741,7F-B102,七层南侧,111488396,07:30,22:00,111488396.txt
111488742,7F-B103,七层南侧,111488396,07:30,22:00,111488396.txt
111488743,7F-B104,七层南侧,111488396,07:30,22:00,111488396.txt
111488744,7F-B105,七层南侧,111488396,07:30,22:00,111488396.txt
111488745,7F-B106,七层南侧,111488396,07:30,22:00,111488396.txt
111488746,7F-B107,七层南侧,111488396,07:30,22:00,111488396.txt
111488747,7F-B108,七层南侧,111488396,07:30,22:00,111488396.txt
111488748,7F-B109,七层南侧,111488396,07:30,22:00,111488396.txt
111488749,7F-B110,七层南侧,111488396,07:30,22:00,111488396.txt
111488750,7F-B111,七层南侧,111488396,07:30,22:00,111488396.txt
111488751,7F-B112,七层南侧,111488396,07:30,22:00,111488396.txt
111488752,7F-B113,七层南侧,111488396,07:30,22:00,111488396.txt
111488753,7F-B114,七层南侧,111488396,07:30,22:00,111488396.txt
